focal,plants.i,plants.j,seeds.i,seeds.j,time,biomass,fecundity
i,2,1,0,0,1,0.9610574,238
i,2,1,0,0,1,0.9610574,264
i,2,1,0,0,1,0.9610574,256
i,1,2,0,0,1,0.9155777,467
i,1,2,0,0,1,0.9155777,473
i,1,2,0,0,1,0.9155777,454
i,1,2,0,0,1,0.9155777,488
i,1,2,0,0,1,0.9155777,495
i,1,2,0,0,1,0.9155777,461
i,1,2,0,0,1,0.9155777,460
i,1,2,0,0,1,0.9155777,494
i,1,2,0,0,1,0.9155777,455
i,1,2,0,0,1,0.9155777,467
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,0,0,0,0,1,0,NA
i,1,1,0,0,1,0.935123,465
i,1,1,0,0,1,0.935123,487
i,1,1,0,0,1,0.935123,443
i,1,1,0,0,1,0.935123,464
i,1,1,0,0,1,0.935123,470
i,1,1,0,0,1,0.935123,481
i,1,1,0,0,1,0.935123,447
i,1,1,0,0,1,0.935123,496
i,1,1,0,0,1,0.935123,466
i,1,1,0,0,1,0.935123,454
i,4,3,0,0,1,0.9520046,131
i,4,3,0,0,1,0.9520046,95
i,4,3,0,0,1,0.9520046,111
i,4,3,0,0,1,0.9520046,128
i,4,3,0,0,1,0.9520046,111
i,4,3,0,0,1,0.9520046,98
i,4,3,0,0,1,0.9520046,127
i,4,3,0,0,1,0.9520046,125
i,4,3,0,0,1,0.9520046,94
i,4,3,0,0,1,0.9520046,135
j,5,1,0,0,1,0.0273866,3
j,5,1,0,0,1,0.0273866,7
j,5,1,0,0,1,0.0273866,5
j,5,1,0,0,1,0.0273866,5
j,5,1,0,0,1,0.0273866,6
j,5,1,0,0,1,0.0273866,3
j,5,1,0,0,1,0.0273866,7
j,5,1,0,0,1,0.0273866,2
j,5,1,0,0,1,0.0273866,13
j,5,1,0,0,1,0.0273866,3
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,1,0,0,0,1,0,NA
j,4,1,0,0,1,0.02951379,13
j,4,1,0,0,1,0.02951379,9
j,4,1,0,0,1,0.02951379,7
j,4,1,0,0,1,0.02951379,8
j,4,1,0,0,1,0.02951379,10
j,4,1,0,0,1,0.02951379,8
j,4,1,0,0,1,0.02951379,7
j,4,1,0,0,1,0.02951379,4
j,4,1,0,0,1,0.02951379,11
j,4,1,0,0,1,0.02951379,5
j,4,3,0,0,1,0.08159774,8
j,4,3,0,0,1,0.08159774,12
j,4,3,0,0,1,0.08159774,7
j,4,3,0,0,1,0.08159774,7
j,4,3,0,0,1,0.08159774,9
j,4,3,0,0,1,0.08159774,12
j,4,3,0,0,1,0.08159774,8
j,4,3,0,0,1,0.08159774,2
j,4,3,0,0,1,0.08159774,8
j,4,3,0,0,1,0.08159774,7
j,5,4,0,0,1,0.09778139,7
j,5,4,0,0,1,0.09778139,6
j,5,4,0,0,1,0.09778139,6
j,5,4,0,0,1,0.09778139,6
j,5,4,0,0,1,0.09778139,3
j,5,4,0,0,1,0.09778139,7
j,5,4,0,0,1,0.09778139,7
j,5,4,0,0,1,0.09778139,7
j,5,4,0,0,1,0.09778139,4
j,5,4,0,0,1,0.09778139,11
i,2,8,0,0,1,0.8729567,243
i,2,8,0,0,1,0.8729567,208
i,2,8,0,0,1,0.8729567,217
i,2,8,0,0,1,0.8729567,208
i,2,8,0,0,1,0.8729567,219
i,2,8,0,0,1,0.8729567,204
i,2,8,0,0,1,0.8729567,234
i,2,8,0,0,1,0.8729567,222
i,2,8,0,0,1,0.8729567,175
i,2,8,0,0,1,0.8729567,194
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,1,3,0,0,1,0.897685,446
i,1,3,0,0,1,0.897685,419
i,1,3,0,0,1,0.897685,473
i,1,3,0,0,1,0.897685,462
i,1,3,0,0,1,0.897685,445
i,1,3,0,0,1,0.897685,452
i,1,3,0,0,1,0.897685,474
i,1,3,0,0,1,0.897685,440
i,1,3,0,0,1,0.897685,457
i,1,3,0,0,1,0.897685,470
i,1,4,0,0,1,0.8812101,414
i,1,4,0,0,1,0.8812101,421
i,1,4,0,0,1,0.8812101,426
i,1,4,0,0,1,0.8812101,431
i,1,4,0,0,1,0.8812101,472
i,1,4,0,0,1,0.8812101,444
i,1,4,0,0,1,0.8812101,392
i,1,4,0,0,1,0.8812101,455
i,1,4,0,0,1,0.8812101,458
i,1,4,0,0,1,0.8812101,433
i,1,3,0,0,1,0.897685,448
i,1,3,0,0,1,0.897685,455
i,1,3,0,0,1,0.897685,435
i,1,3,0,0,1,0.897685,448
i,1,3,0,0,1,0.897685,448
i,1,3,0,0,1,0.897685,455
i,1,3,0,0,1,0.897685,438
i,1,3,0,0,1,0.897685,461
i,1,3,0,0,1,0.897685,450
i,1,3,0,0,1,0.897685,438
j,1,5,0,0,1,0.1882718,9
j,1,5,0,0,1,0.1882718,8
j,1,5,0,0,1,0.1882718,7
j,1,5,0,0,1,0.1882718,7
j,1,5,0,0,1,0.1882718,12
j,1,5,0,0,1,0.1882718,18
j,1,5,0,0,1,0.1882718,10
j,1,5,0,0,1,0.1882718,15
j,1,5,0,0,1,0.1882718,15
j,1,5,0,0,1,0.1882718,9
j,0,1,0,0,1,0.12934034,35
j,0,1,0,0,1,0.12934034,33
j,0,1,0,0,1,0.12934034,25
j,0,1,0,0,1,0.12934034,23
j,0,1,0,0,1,0.12934034,28
j,0,1,0,0,1,0.12934034,30
j,0,1,0,0,1,0.12934034,34
j,0,1,0,0,1,0.12934034,32
j,0,1,0,0,1,0.12934034,34
j,0,1,0,0,1,0.12934034,30
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,2,0,0,0,1,0,NA
j,8,5,0,0,1,0.10238714,10
j,8,5,0,0,1,0.10238714,3
j,8,5,0,0,1,0.10238714,4
j,8,5,0,0,1,0.10238714,7
j,8,5,0,0,1,0.10238714,5
j,8,5,0,0,1,0.10238714,1
j,8,5,0,0,1,0.10238714,8
j,8,5,0,0,1,0.10238714,7
j,8,5,0,0,1,0.10238714,8
j,8,5,0,0,1,0.10238714,8
j,1,2,0,0,1,0.08787068,11
j,1,2,0,0,1,0.08787068,10
j,1,2,0,0,1,0.08787068,12
j,1,2,0,0,1,0.08787068,16
j,1,2,0,0,1,0.08787068,20
j,1,2,0,0,1,0.08787068,17
j,1,2,0,0,1,0.08787068,10
j,1,2,0,0,1,0.08787068,12
j,1,2,0,0,1,0.08787068,6
j,1,2,0,0,1,0.08787068,10
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,0,1,0,0,1,0,NA
i,1,1,0,0,1,0.935123,488
i,1,1,0,0,1,0.935123,506
i,1,1,0,0,1,0.935123,462
i,1,1,0,0,1,0.935123,420
i,1,1,0,0,1,0.935123,427
i,1,1,0,0,1,0.935123,485
i,1,1,0,0,1,0.935123,458
i,1,1,0,0,1,0.935123,463
i,1,1,0,0,1,0.935123,510
i,1,1,0,0,1,0.935123,494
i,2,4,0,0,1,0.9180368,240
i,2,4,0,0,1,0.9180368,209
i,2,4,0,0,1,0.9180368,236
i,2,4,0,0,1,0.9180368,234
i,2,4,0,0,1,0.9180368,237
i,2,4,0,0,1,0.9180368,223
i,2,4,0,0,1,0.9180368,209
i,2,4,0,0,1,0.9180368,223
i,2,4,0,0,1,0.9180368,229
i,2,4,0,0,1,0.9180368,222
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,0,4,0,0,1,0,NA
i,1,1,0,0,1,0.935123,433
i,1,1,0,0,1,0.935123,452
i,1,1,0,0,1,0.935123,472
i,1,1,0,0,1,0.935123,511
i,1,1,0,0,1,0.935123,468
i,1,1,0,0,1,0.935123,411
i,1,1,0,0,1,0.935123,458
i,1,1,0,0,1,0.935123,497
i,1,1,0,0,1,0.935123,485
i,1,1,0,0,1,0.935123,487
j,3,2,0,0,1,0.06212651,10
j,3,2,0,0,1,0.06212651,7
j,3,2,0,0,1,0.06212651,11
j,3,2,0,0,1,0.06212651,5
j,3,2,0,0,1,0.06212651,6
j,3,2,0,0,1,0.06212651,8
j,3,2,0,0,1,0.06212651,9
j,3,2,0,0,1,0.06212651,8
j,3,2,0,0,1,0.06212651,12
j,3,2,0,0,1,0.06212651,4
j,4,1,0,0,1,0.02951379,7
j,4,1,0,0,1,0.02951379,13
j,4,1,0,0,1,0.02951379,5
j,4,1,0,0,1,0.02951379,11
j,4,1,0,0,1,0.02951379,10
j,4,1,0,0,1,0.02951379,9
j,4,1,0,0,1,0.02951379,7
j,4,1,0,0,1,0.02951379,7
j,4,1,0,0,1,0.02951379,8
j,4,1,0,0,1,0.02951379,12
j,4,5,0,0,1,0.12616892,7
j,4,5,0,0,1,0.12616892,11
j,4,5,0,0,1,0.12616892,8
j,4,5,0,0,1,0.12616892,7
j,4,5,0,0,1,0.12616892,8
j,4,5,0,0,1,0.12616892,8
j,4,5,0,0,1,0.12616892,6
j,4,5,0,0,1,0.12616892,5
j,4,5,0,0,1,0.12616892,7
j,4,5,0,0,1,0.12616892,7
j,0,1,0,0,1,0.12934034,28
j,0,1,0,0,1,0.12934034,20
j,0,1,0,0,1,0.12934034,29
j,0,1,0,0,1,0.12934034,27
j,0,1,0,0,1,0.12934034,36
j,0,1,0,0,1,0.12934034,28
j,0,1,0,0,1,0.12934034,34
j,0,1,0,0,1,0.12934034,35
j,0,1,0,0,1,0.12934034,30
j,0,1,0,0,1,0.12934034,32
j,1,5,0,0,1,0.1882718,8
j,1,5,0,0,1,0.1882718,13
j,1,5,0,0,1,0.1882718,10
j,1,5,0,0,1,0.1882718,10
j,1,5,0,0,1,0.1882718,6
j,1,5,0,0,1,0.1882718,8
j,1,5,0,0,1,0.1882718,14
j,1,5,0,0,1,0.1882718,13
j,1,5,0,0,1,0.1882718,12
j,1,5,0,0,1,0.1882718,9
